"죄종별","시점","발생건수[건]","검거건수[건]","발생건수 대비 검거건수[%]","검거인원[명]","남자검거인원[명]","여자검거인원[명]","불상검거인원[명]","법인체[개]",
"전파법","2021 년","1064","1061","99.7","68","59","5","4","2",
"전파법","2022 년","40","34","85","43","41","2","-","5",
"정보통신망이용촉진및정보보호등에관한법률","2011 년","8048","6508","80.9","9756","6114","2485","1157","65",
"정보통신망이용촉진및정보보호등에관한법률","2012 년","9419","6595","70","11091","6317","2748","2026","60",
"정보통신망이용촉진및정보보호등에관한법률","2013 년","8251","5530","67","9999","5448","2528","2023","54",
"정보통신망이용촉진및정보보호등에관한법률위반(개인정보누설등)","2014 년","256","218","85.2","456","391","44","21","18",
"정보통신망이용촉진및정보보호등에관한법률위반(개인정보누설등)","2015 년","113","92","81.4","249","171","60","18","3",
"정보통신망이용촉진및정보보호등에관한법률위반(개인정보누설등)","2016 년","94","81","86.2","277","201","53","23","5",
"정보통신망이용촉진및정보보호등에관한법률위반(개인정보누설등)","2017 년","81","65","80.2","130","74","39","17","14",
"정보통신망이용촉진및정보보호등에관한법률위반(개인정보누설등)","2018 년","37","28","75.7","65","40","18","7","1",
"정보통신망이용촉진및정보보호등에관한법률위반(개인정보누설등)","2019 년","36","23","63.9","67","48","7","12","2",
"정보통신망이용촉진및정보보호등에관한법률위반(개인정보누설등)","2020 년","34","17","50","41","14","7","20","3",
"정보통신망이용촉진및정보보호등에관한법률위반(개인정보누설등)","2021 년","25","14","56","31","13","14","4","2",
"정보통신망이용촉진및정보보호등에관한법률위반(개인정보누설등)","2022 년","15","13","86.7","15","10","2","3","1",
"정보통신망이용촉진및정보보호등에관한법률위반(명예훼손)","2014 년","3702","2744","74.1","5491","2946","1545","1000","1",
"정보통신망이용촉진및정보보호등에관한법률위반(명예훼손)","2015 년","4337","3119","71.9","6430","3029","1868","1533","7",
"정보통신망이용촉진및정보보호등에관한법률위반(명예훼손)","2016 년","5244","3901","74.4","7240","3303","2436","1501","7",
"정보통신망이용촉진및정보보호등에관한법률위반(명예훼손)","2017 년","5629","4231","75.2","7693","3409","2631","1653","10",
"정보통신망이용촉진및정보보호등에관한법률위반(명예훼손)","2018 년","6641","4807","72.4","10223","4496","3060","2667","23",
"정보통신망이용촉진및정보보호등에관한법률위반(명예훼손)","2019 년","7594","5621","74","11135","4745","3692","2698","12",
"정보통신망이용촉진및정보보호등에관한법률위반(명예훼손)","2020 년","9140","6381","69.8","13738","5920","4507","3311","15",
"정보통신망이용촉진및정보보호등에관한법률위반(명예훼손)","2021 년","11354","7644","67.3","13788","5846","4073","3869","13",
"정보통신망이용촉진및정보보호등에관한법률위반(명예훼손)","2022 년","12370","7964","64.4","15699","6024","4650","5025","12",
"정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등)","2014 년","1132","358","31.6","1108","505","118","485","3",
"정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등)","2015 년","1579","399","25.3","1582","473","88","1021","2",
"정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등)","2016 년","1864","817","43.8","1863","701","102","1060","8",
"정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등)","2017 년","2066","931","45.1","1756","532","97","1127","23",
"정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등)","2018 년","1933","535","27.7","1948","520","114","1314","20",
"정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등)","2019 년","2469","583","23.6","2615","613","129","1873","9",
"정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등)","2020 년","2857","616","21.6","2934","550","260","2124","5",
"정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등)","2021 년","2312","464","20.1","1494","466","132","896","5",
"정보통신망이용촉진및정보보호등에관한법률위반(정보통신망침해등)","2022 년","2833","587","20.7","1601","662","165","774","7",
"정보통신망이용촉진및정보보호등에관한법률위반(기타)","2014 년","3675","2388","65","4026","2335","941","750","40",
"정보통신망이용촉진및정보보호등에관한법률위반(기타)","2015 년","3759","2280","60.7","3992","1975","909","1108","44",
"정보통신망이용촉진및정보보호등에관한법률위반(기타)","2016 년","4116","2735","66.4","3625","1796","840","989","23",
"정보통신망이용촉진및정보보호등에관한법률위반(기타)","2017 년","3234","2061","63.7","3794","1794","859","1141","24",
"정보통신망이용촉진및정보보호등에관한법률위반(기타)","2018 년","3442","2130","61.9","4154","1926","832","1396","15",
"정보통신망이용촉진및정보보호등에관한법률위반(기타)","2019 년","3563","2134","59.9","4519","1946","865","1708","10",
"정보통신망이용촉진및정보보호등에관한법률위반(기타)","2020 년","3916","2202","56.2","4713","2019","1010","1684","18",
"정보통신망이용촉진및정보보호등에관한법률위반(기타)","2021 년","3908","2730","69.9","3621","1753","855","1013","8",
"정보통신망이용촉진및정보보호등에관한법률위반(기타)","2022 년","3102","1790","57.7","2837","1402","764","671","9",
"정신건강복지법","2017 년","7","2","28.6","3","3","-","-","-",
"정신건강복지법","2018 년","15","11","73.3","30","19","9","2","2",
"정신건강복지법","2019 년","17","16","94.1","19","12","7","-","4",
"정신건강복지법","2020 년","10","9","90","16","13","3","-","3",
"정신건강복지법","2021 년","9","6","66.7","13","10","3","-","3",
"정신건강복지법","2022 년","8","6","75","10","8","1","1","2",
"주거침입의죄","2011 년","6396","5267","82.3","6517","5245","1195","77","1",
"주거침입의죄","2012 년","7609","6124","80.5","7373","5958","1294","121","4",
"주거침입의죄","2013 년","8291","6421","77.4","8075","6442","1514","119","1",
"주거침입의죄","2014 년","8641","6720","77.8","8221","6541","1544","136","5",
"주거침입의죄","2015 년","10224","7741","75.7","9508","7311","1898","299","1",
"주거침입의죄","2016 년","11641","8807","75.7","10958","8648","2149","161","2",
"주거침입의죄","2017 년","11836","8908","75.3","11092","8499","2363","230","1",
"주거침입의죄","2018 년","13520","10142","75","12820","9807","2702","311","3",
"주거침입의죄","2019 년","17012","12295","72.3","15604","11875","3376","353","4",
"주거침입의죄","2020 년","18210","13227","72.6","16479","12561","3492","426","3",
"주거침입의죄","2021 년","18440","13197","71.6","15391","11815","3454","122","3",
"주거침입의죄","2022 년","18867","12233","64.8","14304","10840","3275","189","6",
"주민등록법","2011 년","2538","1966","77.5","2935","1739","895","301","13",
"주민등록법","2012 년","3327","2246","67.5","3503","1876","1139","488","8",
"주민등록법","2013 년","3551","1927","54.3","3987","1983","1157","847","22",
"주민등록법","2014 년","2877","1772","61.6","3285","1632","1070","583","9",
"주민등록법","2015 년","3180","1960","61.6","3637","1657","1139","841","10",
"주민등록법","2016 년","2327","1635","70.3","3054","1312","1142","600","3",
"주민등록법","2017 년","1704","1358","79.7","2353","1148","924","281","6",
"주민등록법","2018 년","2152","1882","87.5","2363","1141","1024","198","6",
"주민등록법","2019 년","1696","1408","83","2412","1155","1030","227","12",
"주민등록법","2020 년","2071","1466","70.8","3052","1326","1282","444","6",
"주민등록법","2021 년","1469","1112","75.7","1945","883","930","132","8",
"주민등록법","2022 년","1621","1292","79.7","2158","1033","1036","89","2",
"주차장법","2011 년","214","203","94.9","281","181","97","3","9",
"주차장법","2012 년","207","192","92.8","283","184","94","5","12",
"주차장법","2013 년","241","236","97.9","354","203","150","1","12",
"주차장법","2014 년","212","209","98.6","332","209","123","","8",
"주차장법","2015 년","332","311","93.7","706","431","272","3","12",
"주차장법","2016 년","249","242","97.2","373","230","142","1","12",
"주차장법","2017 년","320","316","98.8","439","280","158","1","22",
"주차장법","2018 년","239","234","97.9","339","223","115","1","11",
"주차장법","2019 년","154","152","98.7","215","149","65","1","5",
"주차장법","2020 년","104","101","97.1","145","95","50","-","6",
"주차장법","2021 년","72","71","98.6","111","74","36","1","10",
"주차장법","2022 년","68","61","89.7","95","65","29","1","3",
"주택건설촉진법","2011 년","1","1","100","1","1","-","-","-",
"주택건설촉진법","2012 년","-","-","-","-","-","-","-","-",
"주택건설촉진법","2013 년","2","2","100","3","3","","","",
"집회및시위에관한법률","2011 년","702","667","95","1620","1261","346","13","-",
"집회및시위에관한법률","2012 년","566","519","91.7","1148","879","200","69","-",
"집회및시위에관한법률","2013 년","408","408","100","1077","935","109","33","1",
"집회및시위에관한법률","2014 년","406","393","96.8","1073","827","220","26","1",
"집회및시위에관한법률","2015 년","506","491","97","1055","833","201","21","",
"집회및시위에관한법률","2016 년","523","512","97.9","1011","766","195","50","-",
"집회및시위에관한법률","2017 년","247","242","98","482","398","66","18","-",
"집회및시위에관한법률","2018 년","188","173","92","429","291","95","43","1",
"집회및시위에관한법률","2019 년","223","204","91.5","509","384","104","21","1",
"집회및시위에관한법률","2020 년","277","232","83.8","540","374","128","38","-",
"집회및시위에관한법률","2021 년","297","253","85.2","549","392","108","49","-",
"집회및시위에관한법률","2022 년","383","316","82.5","765","508","153","104","-",
"채무자회생및파산에관한법률위반","2011 년","70","63","90","96","57","38","1","-",
"채무자회생및파산에관한법률위반","2012 년","86","75","87.2","119","71","45","3","-",
"채무자회생및파산에관한법률위반","2013 년","90","80","88.9","134","91","43","","",
"채무자회생및파산에관한법률위반","2014 년","81","71","87.7","126","72","54","","1",
"채무자회생및파산에관한법률위반","2015 년","89","78","87.6","116","77","39","","1",
"채무자회생및파산에관한법률위반","2016 년","90","78","86.7","137","82","55","-","-",
"채무자회생및파산에관한법률위반","2017 년","80","64","80","119","70","44","5","1",
"채무자회생및파산에관한법률위반","2018 년","89","80","89.9","152","92","59","1","3",
"채무자회생및파산에관한법률위반","2019 년","78","65","83.3","116","77","34","5","1",
"채무자회생및파산에관한법률위반","2020 년","103","88","85.4","160","96","62","2","-",
"채무자회생및파산에관한법률위반","2021 년","64","57","89.1","118","82","33","3","-",
"채무자회생및파산에관한법률위반","2022 년","71","45","63.4","77","44","30","3","2",
"철도안전법","2011 년","7","6","85.7","6","5","-","1","-",
"철도안전법","2012 년","19","19","100","21","20","1","-","-",
"철도안전법","2013 년","29","25","86.2","31","29","1","1","",
"철도안전법","2014 년","43","43","100","46","40","6","","",
"철도안전법","2015 년","45","47","104.4","50","48","1","1","",
"철도안전법","2016 년","43","43","100","51","47","4","-","-",
"철도안전법","2017 년","59","58","98.3","73","69","4","-","-",
"철도안전법","2018 년","83","80","96.4","89","79","8","2","2",
"철도안전법","2019 년","73","73","100","77","73","4","-","1",
